Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
"B10",Rare Event Detection,"RED","YC201204S-",Ch1Unknown,"PMMoV","Manual",61.7,One-Step RT-ddPCR Kit for Probes,1234,,,66.2,57.2,723,13423,,,,,,14146,,,,,,,,,,,,,,,,,,1,1,1056,2922.5,822.43,929.76,"Rare Event Detection Experiment",,,,64,59.4,,,,,,,,,,,,,
"B11",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"PMMoV","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.6,0.5,12,14850,,,,,,14862,,,,,,,,,,,,,,,,,,1,1,1056,2906.3,860.61,862.27,"Rare Event Detection Experiment",,,,1.25,0.7,,,,,,,,,,,,,
"B12",Rare Event Detection,"RED","NTC",Ch1NTC,"PMMoV","Manual",1.2,One-Step RT-ddPCR Kit for Probes,24,,,2,0.7,14,13655,,,,,,13669,,,,,,,,,,,,,,,,,,1,1,1056,3228.1,805.89,808.37,"Rare Event Detection Experiment",,,,1.56,0.91,,,,,,,,,,,,,
"C01",Rare Event Detection,"RED","YC201020S",Ch1Unknown,"PMMoV","Manual",3490,One-Step RT-ddPCR Kit for Probes,69800,,,3580,3400,12410,675,,,,,,13085,,,,,,,,,,,,,,,,,,1,1,1056,3004,815.42,2891.1,"Rare Event Detection Experiment",,,,3533,3444,,,,,,,,,,,,,
"C02",Rare Event Detection,"RED","YC201020S",Ch1Unknown,"PMMoV","Manual",3450,One-Step RT-ddPCR Kit for Probes,69000,,,3540,3370,12938,728,,,,,,13666,,,,,,,,,,,,,,,,,,1,1,1056,2969.4,826.04,2855.2,"Rare Event Detection Experiment",,,,3493,3408,,,,,,,,,,,,,
"C03",Rare Event Detection,"RED","YC201020S-",Ch1Unknown,"PMMoV","Manual",3360,One-Step RT-ddPCR Kit for Probes,67200,,,3440,3280,12785,780,,,,,,13565,,,,,,,,,,,,,,,,,,1,1,1056,2926,799.44,2803.7,"Rare Event Detection Experiment",,,,3402,3320,,,,,,,,,,,,,
"C04",Rare Event Detection,"RED","YC201020S-",Ch1Unknown,"PMMoV","Manual",3250,One-Step RT-ddPCR Kit for Probes,65000,,,3330,3170,12709,859,,,,,,13568,,,,,,,,,,,,,,,,,,1,1,1056,2866.6,807.68,2736.2,"Rare Event Detection Experiment",,,,3286,3208,,,,,,,,,,,,,
"C05",Rare Event Detection,"RED","YC201105S",Ch1Unknown,"PMMoV","Manual",59.7,One-Step RT-ddPCR Kit for Probes,1194,,,63.8,55.6,811,15584,,,,,,16395,,,,,,,,,,,,,,,,,,1,1,1056,2903.2,811.54,915,"Rare Event Detection Experiment",,,,61.8,57.6,,,,,,,,,,,,,
"C06",Rare Event Detection,"RED","YC201105S",Ch1Unknown,"PMMoV","Manual",64.2,One-Step RT-ddPCR Kit for Probes,1284,,,68.6,59.8,833,14854,,,,,,15687,,,,,,,,,,,,,,,,,,1,1,1056,2850.7,786.91,896.5,"Rare Event Detection Experiment",,,,66.4,62,,,,,,,,,,,,,
"C07",Rare Event Detection,"RED","YC201105S-",Ch1Unknown,"PMMoV","Manual",58.5,One-Step RT-ddPCR Kit for Probes,1170,,,63.1,53.9,628,12315,,,,,,12943,,,,,,,,,,,,,,,,,,1,1,1056,2744.2,783.96,879.07,"Rare Event Detection Experiment",,,,60.9,56.2,,,,,,,,,,,,,
"C08",Rare Event Detection,"RED","YC201105S-",Ch1Unknown,"PMMoV","Manual",62.7,One-Step RT-ddPCR Kit for Probes,1254,,,67,58.4,807,14749,,,,,,15556,,,,,,,,,,,,,,,,,,1,1,1056,2848,804.64,910.64,"Rare Event Detection Experiment",,,,64.9,60.5,,,,,,,,,,,,,
"C09",Rare Event Detection,"RED","YC201120S",Ch1Unknown,"PMMoV","Manual",44.5,One-Step RT-ddPCR Kit for Probes,890,,,48.4,40.5,492,12771,,,,,,13263,,,,,,,,,,,,,,,,,,1,1,1056,2926.3,806.58,885.21,"Rare Event Detection Experiment",,,,46.5,42.5,,,,,,,,,,,,,
"C10",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,13551,0,,,,,,13551,,,,,,,,,,,,,,,,,,1,1,1056,4706,0,4706,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
"C11",Rare Event Detection,"RED","NEG 1",Ch1Negative Control,"PMMoV","Manual",1.3,One-Step RT-ddPCR Kit for Probes,26,,,2.1,0.8,16,14050,,,,,,14066,,,,,,,,,,,,,,,,,,1,1,1056,2848,844.37,846.64,"Rare Event Detection Experiment",,,,1.7,1.03,,,,,,,,,,,,,
"C12",Rare Event Detection,"RED","NTC",Ch1NTC,"PMMoV","Manual",1,One-Step RT-ddPCR Kit for Probes,20,,,1.6,0.5,13,15525,,,,,,15538,,,,,,,,,,,,,,,,,,1,1,1056,3306.6,815.24,817.33,"Rare Event Detection Experiment",,,,1.28,0.74,,,,,,,,,,,,,
"D01",Rare Event Detection,"RED","YC201021S",Ch1Unknown,"PMMoV","Manual",61.6,One-Step RT-ddPCR Kit for Probes,1232,,,66.2,57,695,12934,,,,,,13629,,,,,,,,,,,,,,,,,,1,1,1056,3062.1,819.81,934.15,"Rare Event Detection Experiment",,,,63.9,59.2,,,,,,,,,,,,,
"D02",Rare Event Detection,"RED","YC201021S",Ch1Unknown,"PMMoV","Manual",60.8,One-Step RT-ddPCR Kit for Probes,1216,,,65.5,56.1,650,12252,,,,,,12902,,,,,,,,,,,,,,,,,,1,1,1056,2995.4,821.68,931.2,"Rare Event Detection Experiment",,,,63.2,58.4,,,,,,,,,,,,,
"D03",Rare Event Detection,"RED","YC201021S-",Ch1Unknown,"PMMoV","Manual",53.9,One-Step RT-ddPCR Kit for Probes,1078,,,58.1,49.7,630,13442,,,,,,14072,,,,,,,,,,,,,,,,,,1,1,1056,2978.1,810.05,907.12,"Rare Event Detection Experiment",,,,56,51.7,,,,,,,,,,,,,
"D04",Rare Event Detection,"RED","YC201021S-",Ch1Unknown,"PMMoV","Manual",44.7,One-Step RT-ddPCR Kit for Probes,894,,,48.5,40.9,539,13919,,,,,,14458,,,,,,,,,,,,,,,,,,1,1,1056,2934.9,803.99,883.43,"Rare Event Detection Experiment",,,,46.6,42.8,,,,,,,,,,,,,
"D05",Rare Event Detection,"RED","YC201106S",Ch1Unknown,"PMMoV","Manual",62.4,One-Step RT-ddPCR Kit for Probes,1248,,,66.7,58,793,14567,,,,,,15360,,,,,,,,,,,,,,,,,,1,1,1056,2807.5,806.68,909.98,"Rare Event Detection Experiment",,,,64.6,60.1,,,,,,,,,,,,,
"D06",Rare Event Detection,"RED","YC201106S",Ch1Unknown,"PMMoV","Manual",59.8,One-Step RT-ddPCR Kit for Probes,1196,,,63.8,55.8,866,16610,,,,,,17476,,,,,,,,,,,,,,,,,,1,1,1056,2834.6,802.31,903.01,"Rare Event Detection Experiment",,,,61.8,57.8,,,,,,,,,,,,,
"D07",Rare Event Detection,"RED","YC201106S-",Ch1Unknown,"PMMoV","Manual",63.2,One-Step RT-ddPCR Kit for Probes,1264,,,67.9,58.5,689,12485,,,,,,13174,,,,,,,,,,,,,,,,,,1,1,1056,2828.3,818.8,923.9,"Rare Event Detection Experiment",,,,65.6,60.8,,,,,,,,,,,,,
"D08",Rare Event Detection,"RED","YC201106S-",Ch1Unknown,"PMMoV","Manual",73.1,One-Step RT-ddPCR Kit for Probes,1462,,,78.1,68.2,833,12985,,,,,,13818,,,,,,,,,,,,,,,,,,1,1,1056,2768.3,813.99,931.8,"Rare Event Detection Experiment",,,,75.7,70.6,,,,,,,,,,,,,
"D09",Rare Event Detection,"RED","YC201120S-",Ch1Unknown,"PMMoV","Manual",45.4,One-Step RT-ddPCR Kit for Probes,908,,,49.3,41.5,523,13292,,,,,,13815,,,,,,,,,,,,,,,,,,1,1,1056,2906,807.27,886.73,"Rare Event Detection Experiment",,,,47.4,43.4,,,,,,,,,,,,,
"D10",Rare Event Detection,"RED","POS 1",Ch1Positive Control,"PMMoV","Manual",1000000,One-Step RT-ddPCR Kit for Probes,20000000,,,1000000,10000,13000,0,,,,,,13000,,,,,,,,,,,,,,,,,,1,1,1056,4577.6,0,4577.6,"Rare Event Detection Experiment",,,,1000000,10000,,,,,,,,,,,,,
